27309 550 42 22.2 89 5.3683 0.0008 0.0069 0.0509
27309 450 43 22.2 27 5.0746 0.0031 0.0146 0.0510
27309 440 44 22.2 27 5.7783 0.0024 0.0132 0.0535
27309 550 45 22.2 27 6.0604 0.0025 0.0131 0.0509
27309 581 46 22.2 27 6.5391 0.0026 0.0145 0.0670
27309 350 50 23 14 -1.2940 0.0060 0.0229 0.1147
27309 360 51 23 13 -1.0806 0.0044 0.0172 0.0971
27309 410 52 23 13 -0.8484 0.0021 0.0083 0.0397
27309 465 53 23 14 -0.5135 0.0034 0.0146 0.0614
27309 510 54 23 14 -0.3385 0.0085 0.0211 0.0560
27309 550 55 23 14 -0.2773 0.0036 0.0132 0.0509
27309 635 56 23 14 -0.1483 0.0039 0.0137 0.0600
27309 635 57 23 12 -0.0636 0.0047 0.0152 0.0600
27309 740 58 23 13 0.0528 0.0042 0.0135 0.0622
27309 740 59 23 13 0.1312 0.0059 0.0191 0.0622
27309 350 50 24 24 -1.2988 0.0017 0.0082 0.1147
27309 360 51 24 23 -1.0858 0.0020 0.0095 0.0971
27309 410 52 24 24 -0.8364 0.0010 0.0051 0.0397
27309 465 53 24 24 -0.5285 0.0023 0.0128 0.0614
27309 510 54 24 23 -0.3441 0.0050 0.0158 0.0560
27309 550 55 24 24 -0.2754 0.0012 0.0056 0.0509
27309 635 56 24 24 -0.1427 0.0015 0.0065 0.0600
27309 635 57 24 24 -0.0586 0.0013 0.0055 0.0600
27309 740 58 24 24 0.0551 0.0019 0.0081 0.0622
27309 740 59 24 23 0.1236 0.0023 0.0095 0.0622
28843 510 30 0 85 5.7238 0.0006 0.0060 0.0988
28843 440 31 0 115 5.5931 0.0027 0.0280 0.1288
28843 550 32 0 115 5.7411 0.0030 0.0308 0.0909
28843 2200 7 6 9 6.0692 0.0064 0.0170 0.0825
28843 2200 8 6 9 6.1010 0.0075 0.0199 0.0825
28843 2200 9 6 9 6.1591 0.0176 0.0465 0.0825
28843 2200 10 6 9 6.1019 0.0106 0.0280 0.0825
28843 2200 11 6 8 5.7301 0.0831 0.2082 0.0825
28843 350 20 26 11 6.2405 0.0011 0.0028 0.1466
28843 410 21 26 11 5.7618 0.0021 0.0062 0.1261
28843 465 22 26 11 5.7245 0.0022 0.0071 0.1148
28843 550 23 26 11 5.7745 0.0016 0.0054 0.0909
28843 440 41 46 31 4.6267 0.0015 0.0077 0.1288
28843 550 42 46 31 5.7503 0.0014 0.0074 0.0909
28843 350 20 92 38 6.2195 0.0036 0.0187 0.1466
28843 410 21 92 38 5.7559 0.0015 0.0083 0.1261
28843 465 22 92 38 5.7085 0.0012 0.0072 0.1148
28843 550 23 92 38 5.7639 0.0014 0.0086 0.0909
28843 350 20 93 60 6.2559 0.0023 0.0144 0.1466
28843 410 21 93 60 5.7681 0.0021 0.0142 0.1261
28843 465 22 93 60 5.7174 0.0014 0.0098 0.1148
28843 550 23 93 60 5.7717 0.0013 0.0099 0.0909
28843 350 20 97 7 6.2577 0.0037 0.0082 0.1466
28843 410 21 97 7 5.7741 0.0043 0.0118 0.1261
28843 465 22 97 7 5.7217 0.0046 0.0120 0.1148
28843 550 23 97 7 5.7741 0.0044 0.0118 0.0909
29009 550 32 0 98 5.7052 0.0000 0.0306 0.0000
29009 350 20 92 305 6.3488 0.0013 0.0217 -0.0111
29009 410 21 92 305 5.7490 0.0000 0.0000 0.0000
29009 465 22 92 305 5.6740 0.0000 0.0000 0.0000
29009 550 23 92 305 5.7180 0.0000 0.0000 0.0000
29009 350 20 93 248 6.3772 0.0013 0.0195 -0.0111
29009 410 21 93 248 5.7332 0.0000 0.0160 0.0000
29009 465 22 93 248 5.6666 0.0001 0.0142 0.0000
29009 550 23 93 248 5.7202 0.0000 0.0117 0.0000
30849 510 30 0 108 8.9569 0.0016 0.0163 0.0041
30849 440 31 0 162 9.2235 0.0136 0.1671 -0.0155
30849 550 32 0 163 8.8651 0.0156 0.1610 0.0033
30849 350 20 4 8 10.6388 0.0020 0.0066 0.0448
30849 410 21 4 8 9.4516 0.0043 0.0185 0.0912
30849 465 22 4 8 9.0172 0.0000 0.0165 0.0297
30849 550 23 4 8 8.8568 0.0054 0.0126 0.0033
30849 550 3 27.2 15 8.8584 0.0022 0.0070 0.0033
30849 350 20 27.1 24 0.9829 0.0012 0.0071 0.0448
30849 410 21 27.1 24 0.9557 0.0013 0.0091 0.0912
30849 350 20 29 3 0.9789 0.0085 0.0191 0.0448
30849 410 21 29 3 0.9509 0.0110 0.0334 0.0912
30849 465 22 29 3 0.8255 0.0000 0.0000 0.0297
30849 550 23 29 3 0.7898 0.0204 0.0295 0.0033
32633 510 30 0 85 7.0413 0.0008 0.0056 -0.0253
32633 440 31 0 105 6.9910 0.0046 0.0466 -0.0299
32633 550 32 0 105 7.0518 0.0059 0.0605 -0.0238
32633 360 1 7 17 6.5910 0.0019 0.0085 -0.0441
32633 440 2 7 17 7.0130 0.0015 0.0059 -0.0299
32633 550 3 7 17 7.0621 0.0015 0.0063 -0.0238
32633 350 20 30 91 -0.2584 0.0004 0.0033 -0.0471
32633 410 21 30 91 0.2836 0.0003 0.0029 -0.0276
32633 465 22 30 91 0.4364 0.0003 0.0024 -0.0277
32633 550 23 30 91 0.5494 0.0003 0.0028 -0.0238
32633 350 20 87 77 -0.2648 0.0005 0.0035 -0.0471
32633 410 21 87 77 0.2872 0.0004 0.0030 -0.0276
32633 465 22 87 77 0.4490 0.0005 0.0040 -0.0277
32633 550 23 87 77 0.5607 0.0004 0.0031 -0.0238
32650 510 30 0 189 5.4004 0.0005 0.0057 -0.0455
32650 440 31 0 261 5.2949 0.0012 0.0205 -0.0436
32650 550 32 0 261 5.4173 0.0013 0.0244 -0.0403
32650 350 20 37 69 -0.7412 0.0006 0.0045 -0.1091
32650 410 21 37 69 -0.4227 0.0005 0.0040 -0.0461
32650 465 22 37 69 -0.4805 0.0005 0.0035 -0.0480
32650 550 23 37 69 -0.3801 0.0004 0.0032 -0.0403
32966 510 30 0 153 7.0994 0.0009 0.0097 -0.1122
32966 440 31 0 217 6.9962 0.0034 0.0481 -0.1410
32966 550 32 0 217 7.1151 0.0049 0.0654 -0.0992
32966 350 20 4 4 7.7108 0.0047 0.0095 -0.1623
32966 410 21 4 4 7.1463 0.0085 0.0163 -0.1463
32966 465 22 4 4 7.0827 0.0091 0.0211 -0.1255
32966 550 23 4 4 7.1228 0.0052 0.0098 -0.0992
32966 350 20 31 66 1.6009 0.0007 0.0050 -0.1623
32966 410 21 31 66 1.1067 0.0007 0.0049 -0.1463
32966 465 22 31 66 1.0495 0.0004 0.0038 -0.1255
32966 550 23 31 66 0.9903 0.0005 0.0038 -0.0992
34364 510 30 0 83 6.1376 0.0011 0.0091 0.0000
34364 440 31 0 121 6.0873 0.0038 0.0405 0.0000
34364 550 32 0 121 6.1347 0.0042 0.0445 0.0000
34364 350 20 45 22 -0.8681 0.0010 0.0044 0.0000
34364 410 21 45 22 -0.7377 0.0012 0.0053 0.0000
34364 465 22 45 22 -0.5072 0.0014 0.0064 0.0000
34364 550 23 45 22 -0.3447 0.0011 0.0047 0.0000
34364 350 20 45 23 1.5581 0.0010 0.0046 0.0000
34364 410 21 45 23 1.6652 0.0011 0.0052 0.0000
34364 465 22 45 23 1.8627 0.0010 0.0047 0.0000
34364 550 23 45 23 2.0269 0.0014 0.0067 0.0000
35298 510 30 0 119 7.8751 0.0011 0.0105 -0.0388
35298 440 31 0 155 7.7474 0.0071 0.0866 -0.0520
35298 550 32 0 155 7.8942 0.0064 0.0911 -0.0290
35298 350 20 92 52 8.3365 0.0028 0.0202 -0.0628
35298 410 21 92 52 7.9144 0.0019 0.0129 -0.0370
35298 465 22 92 52 7.8654 0.0012 0.0081 -0.0385
35298 550 23 92 52 7.9257 0.0012 0.0100 -0.0290
35298 350 20 93 36 8.3635 0.0033 0.0198 -0.0628
35298 410 21 93 36 7.9239 0.0027 0.0151 -0.0370
35298 465 22 93 36 7.8643 0.0015 0.0084 -0.0385
35298 550 23 93 36 7.9212 0.0012 0.0084 -0.0290
35298 350 20 102 100 0.8376 0.0006 0.0061 -0.0628
35298 410 21 102 100 1.1812 0.0004 0.0039 -0.0370
35298 465 22 102 100 1.2123 0.0004 0.0038 -0.0385
35298 550 23 102 100 1.2422 0.0004 0.0042 -0.0290
36668 510 30 0 111 8.0313 0.0008 0.0084 -0.0169
36668 440 31 0 135 7.9113 0.0071 0.0714 -0.0103
36668 550 32 0 135 8.0350 0.0092 0.1055 -0.0140
36668 350 20 32 115 1.2476 0.0007 0.0077 -0.0320
36668 410 21 32 115 1.3494 0.0006 0.0057 -0.0204
36668 465 22 32 115 1.3612 0.0005 0.0045 -0.0198
36668 550 23 32 115 1.3912 0.0005 0.0051 -0.0140
37210 350 20 92 113 8.8382 0.0014 0.0148 -0.0482
37210 410 21 92 113 8.1732 0.0011 0.0104 -0.0400
37210 465 22 92 113 8.0851 0.0008 0.0079 -0.0389
37210 550 23 92 113 8.1276 0.0008 0.0084 -0.0212
37210 350 20 93 347 8.8763 0.0007 0.0129 -0.0482
37210 410 21 93 347 8.1943 0.0008 0.0131 -0.0400
37210 465 22 93 347 8.0875 0.0005 0.0087 -0.0389
37210 550 23 93 347 8.1246 0.0005 0.0092 -0.0212
37210 350 20 97 90 8.8815 0.0010 0.0093 -0.0482
37210 410 21 97 90 8.1973 0.0008 0.0068 -0.0400
37210 465 22 97 90 8.0889 0.0007 0.0062 -0.0389
37210 550 23 97 90 8.1260 0.0007 0.0056 -0.0212
37776 510 30 0 103 6.9486 0.0011 0.0092 -0.0280
37776 440 31 0 129 6.8057 0.0041 0.0509 -0.0174
37776 550 32 0 129 6.9739 0.0058 0.0648 -0.0253
37776 350 20 26 54 7.0994 0.0004 0.0029 -0.0248
37776 410 21 26 54 6.9873 0.0005 0.0031 -0.0336
37776 465 22 26 54 6.9599 0.0005 0.0038 -0.0267
37776 550 23 26 54 7.0056 0.0005 0.0034 -0.0253
37776 350 20 33 42 -0.6252 0.0007 0.0046 -0.0248
37776 410 21 33 42 -0.6915 0.0010 0.0059 -0.0336
37776 465 22 33 42 -0.7053 0.0006 0.0041 -0.0267
37776 550 23 33 42 -0.7293 0.0007 0.0045 -0.0253
37776 350 20 85 18 0.9272 0.0013 0.0061 -0.0248
37776 410 21 85 18 0.8535 0.0015 0.0057 -0.0336
37776 465 22 85 18 0.8218 0.0012 0.0056 -0.0267
37776 550 23 85 18 0.7863 0.0015 0.0063 -0.0253
38823 510 30 0 73 7.4501 0.0014 0.0099 0.0108
38823 440 31 0 93 7.8067 0.0084 0.0708 -0.0768
38823 550 32 0 93 7.3662 0.0053 0.0732 0.0146
38823 550 3 27.2 11 7.3332 0.0015 0.0069 0.0146
38823 350 20 27.1 20 1.4246 0.0013 0.0065 0.0560
38823 410 21 27.1 20 0.8342 0.0014 0.0060 0.1116
40312 510 30 0 119 2.6062 0.0003 0.0026 -0.0323
40312 440 31 0 183 2.5671 0.0021 0.0240 -0.0221
40312 550 32 0 183 2.6290 0.0016 0.0226 -0.0280
40312 350 20 37 47 0.3263 0.0007 0.0054 -0.0702
40312 410 21 37 47 0.8919 0.0009 0.0064 -0.0321
40312 465 22 37 47 0.7279 0.0006 0.0048 -0.0347
40312 550 23 37 47 1.0916 0.0006 0.0042 -0.0280
40312 350 20 87 69 -0.3160 0.0004 0.0040 -0.0702
40312 410 21 87 69 0.0607 0.0004 0.0028 -0.0321
40312 465 22 87 69 0.1419 0.0004 0.0041 -0.0347
40312 550 23 87 69 0.1752 0.0004 0.0031 -0.0280
41089 510 30 0 133 6.5256 0.0008 0.0078 -0.0326
41089 440 31 0 187 6.3681 0.0024 0.0335 -0.0283
41089 550 32 0 187 6.5489 0.0021 0.0431 -0.0296
41089 350 20 92 163 6.8787 0.0009 0.0171 -0.0494
41089 410 21 92 163 6.5387 0.0006 0.0102 -0.0357
41089 465 22 92 163 6.5098 0.0005 0.0073 -0.0353
41089 550 23 92 163 6.5816 0.0005 0.0091 -0.0296
41089 350 20 93 67 6.9129 0.0009 0.0112 -0.0494
41089 410 21 93 67 6.5493 0.0007 0.0071 -0.0357
41089 465 22 93 67 6.5077 0.0007 0.0065 -0.0353
41089 550 23 93 67 6.5857 0.0005 0.0054 -0.0296
43819 510 30 0 95 6.2480 0.0005 0.0043 -0.0175
43819 440 31 0 170 6.1591 0.0025 0.0294 -0.0221
43819 550 32 0 170 6.2646 0.0031 0.0407 -0.0209
43819 350 20 33 110 1.1664 0.0008 0.0087 -0.0441
43819 410 21 33 110 0.9648 0.0005 0.0052 -0.0178
43819 465 22 33 110 0.9375 0.0005 0.0045 -0.0234
43819 550 23 33 110 0.9436 0.0005 0.0045 -0.0209
43819 350 20 86 61 0.1137 0.0011 0.0087 -0.0441
43819 410 21 86 61 -0.1405 0.0009 0.0063 -0.0178
43819 465 22 86 61 -0.2201 0.0011 0.0081 -0.0234
43819 550 23 86 61 -0.2474 0.0008 0.0051 -0.0209
49333 510 30 0 136 6.0174 0.0012 0.0134 0.0160
49333 440 31 0 190 5.8605 0.0024 0.0347 0.0249
49333 550 32 0 190 6.0369 0.0035 0.0422 0.0146
49333 350 20 20 66 -0.9248 0.0028 0.0228 0.0252
49333 410 21 20 66 -0.1409 0.0022 0.0169 0.0263
49333 465 22 20 66 -0.0501 0.0020 0.0140 0.0209
49333 550 23 20 66 0.0162 0.0017 0.0119 0.0146
49333 350 20 26 16 6.3915 0.0047 0.0190 0.0252
49333 410 21 26 16 6.0368 0.0026 0.0097 0.0263
49333 465 22 26 16 6.0093 0.0026 0.0091 0.0209
49333 550 23 26 16 6.0772 0.0025 0.0088 0.0146
49606 510 30 0 97 5.8159 0.0005 0.0052 -0.0015
49606 350 20 17 97 -0.2576 0.0005 0.0045 -0.0027
49606 410 21 17 97 0.3995 0.0005 0.0044 -0.0015
49606 465 22 17 97 0.5530 0.0006 0.0064 -0.0017
49606 550 23 17 97 0.6372 0.0003 0.0026 -0.0028
49606 350 20 17 42 2.1743 0.0006 0.0040 -0.0027
49606 410 21 17 42 2.8513 0.0009 0.0052 -0.0015
49606 465 22 17 42 2.9605 0.0004 0.0030 -0.0017
49606 550 23 17 42 3.0415 0.0005 0.0033 -0.0028
50169 510 30 0 87 9.0097 0.0016 0.0153 0.0000
50169 440 31 0 129 9.0135 0.0137 0.1547 0.0000
50169 550 32 0 128 8.9643 0.0158 0.1783 0.0000
50169 350 20 79 100 0.6194 0.0005 0.0054 0.0000
50169 410 21 79 100 0.6751 0.0005 0.0052 0.0000
50169 465 22 79 100 0.6223 0.0004 0.0042 0.0000
50169 550 23 79 100 0.6878 0.0004 0.0045 0.0000
51418 510 30 0 110 6.7093 0.0008 0.0082 -0.1387
51418 440 31 0 286 6.7350 0.0046 0.0725 -0.0813
51418 350 50 24 17 1.5564 0.0013 0.0061 -0.1087
51418 360 51 24 17 1.6968 0.0013 0.0050 -0.0622
51418 410 52 24 16 1.8763 0.0011 0.0040 -0.0266
51418 465 53 24 16 1.8020 0.0009 0.0055 -0.1303
51418 510 54 24 17 1.8055 0.0029 0.0123 -0.1387
51418 550 55 24 17 1.7887 0.0011 0.0058 -0.1697
51418 635 56 24 17 1.7532 0.0009 0.0049 -0.1852
51418 635 57 24 17 1.7450 0.0005 0.0024 -0.1852
51418 740 58 24 17 1.7611 0.0011 0.0061 -0.1817
51418 740 59 24 16 1.7627 0.0007 0.0032 -0.1817
51418 360 1 34 25 -0.2098 0.0013 0.0061 -0.0622
